Sample,IMR,APSM,ADMSM,ATSA,AMW,AMV,SMSP3,SMRB,SHBA,MVDC,MSTV,TSEVP,MALIB,MSEP
3229.0,0.1275744116500969,-1.4168724262521706,-1.9808315278839583,0.7954245950475897,0.7388034019997165,0.1948953761852824,1.565136607484927,-0.5889267245515192,0.795424595099472,3.0568903072385867,-0.2769125639645026,3.6000207829469435,-1.235225378003127,-0.5575713962091369
3240.0,1.5363245468370912,-1.09134216697195,1.768599935303237,0.7954245950475897,1.859847030442085,1.2141112141410102,1.565136607484927,0.7183010085118423,0.795424595099472,3.3209587935611813,-0.2652767795274211,3.016638121683737,-0.4070483321150415,-1.7907757403967468
3323.0,-0.4761756462871875,0.3452623070966422,-2.6899178348373707,-4.3090139091089465,-4.540705277762128,-3.942693917870278,-4.7855496387905045,-3.3901290091270537,-4.309013907580455,2.1501438076580057,-0.598761442505908,-0.582349896748954,1.0827972813800884,2.388533132091876
3392.0,-0.4761756462871875,-2.196148710378183,-2.189141842884943,-0.3571905484902798,0.8970975047823225,0.033390634286235,1.565136607484927,-1.5226608187564172,-0.3571905531209186,4.2917889350918,-1.2548624885619024,4.484938938601472,-0.9677210510754404,-1.635372884474447
3667.0,-1.0250393399315358,3.2199765830234908,0.9787588261417516,0.166725423801672,-0.059836116131478,0.9052952315004068,-4.002023406858229,-2.7280266504911834,0.1667254239715941,4.699803860791757,-1.5332809579692892,-1.825607649389004,2.7793761909527688,0.4162335602634471
3877.0,-1.5261757514576806,-1.4598980986715402,0.0100255341722575,0.6450834919748657,-0.8697371210238999,-1.249868851414174,1.565136607484927,1.9686927517318271,0.6450834921173599,3.267468488173156,2.5086376514385287,-2.6990633066533043,-3.056831616854138,0.1406440513117284
4018.0,-1.0250393399315358,-0.741043816467577,-3.420247644688123,-4.548518354548604,-5.012881982724464,-4.698705883936306,-4.496882075646602,-3.975834939805636,-4.548518356029638,2.140988270106351,-1.500327292690688,-0.2085080418039908,1.4937777074677288,3.222754011083456
4441.0,1.5363245468370912,0.0618257893681481,-2.408801103894338,-2.470318318636154,-4.174491558980048,-3.710187875553037,-3.727101932665605,-2.713171789063745,-2.470318316789994,1.984434791295741,-0.9429203727247892,-0.6902023158836115,1.4674560988321426,3.709701907589805
4456.0,-1.0250393399315358,0.5135599780101,2.0256885319064364,0.3239002184863076,3.5022681077074043,3.2483180626347656,1.565136607484927,2.5751585830169272,0.3239002184824868,6.072429082350931,2.681789908661945,-1.7301828554854544,-0.0899576429993963,-2.298781326972211
4733.0,-1.5261757514576806,0.9084211516092018,2.1299763033581773,1.0961068086856582,2.880205735481775,2.896230948198346,1.565136607484927,2.6933516026264663,1.096106807979386,4.916551675472924,2.6512282102491787,-1.8867757201824615,-0.325479111265828,-1.280157656718797
4884.0,2.36500107606444,-0.4800449290663104,-2.884222920069593,-3.069226188365604,-1.3720284729542085,-1.494221752103501,-1.7969913990852235,-2.203737453283759,-3.0692261854154843,-1.7068869732704026,0.3897578890095958,1.9517995374619304,-1.4345393550628396,-0.2297654204027467
4962.0,2.36500107606444,-1.2485474367952965,-0.5060858481426532,-0.628394116523828,2.017262338985107,1.251877794229673,1.565136607484927,-0.242895854669137,-0.6283941149672365,-1.630055073191626,0.4067385607524622,4.140780441771616,-2.2531989668225583,-3.040106817301828
5156.0,0.1275744116500969,0.3497657134060293,0.4129075190142303,-0.2419290363842801,1.0326960682263715,1.1404625406043634,1.565136607484927,1.4699569539938333,-0.241929036224171,-1.981906105321585,0.5451322391337575,1.251388871561928,-1.835340972149788,-1.4571958347784568
5605.0,-1.0250393399315358,2.2840093567145106,2.293404601008834,3.624570861907904,-0.1287568719143371,0.6960161695254612,-0.2905834004714688,1.8175606913952869,3.624570861717073,-0.5560023951711159,1.4379340373121627,-3.012941091609481,0.2409853494732444,0.9845087329540864
5680.0,3.297262190463335,-0.1079807582107059,1.537765697259072,2.524347314100704,2.1307754139688364,1.7388473213911602,1.565136607484927,1.004257074322861,2.5243473139722115,-2.288561179247077,-0.234331720041607,2.973034182304652,0.4747320148939503,-2.0741950338576407
6002.0,-1.0250393399315358,2.295531678750576,1.980072438389875,2.052822937539422,0.5752680984036419,1.3435502338900314,-0.5998700637011863,1.9958190187203293,2.0528229373552263,0.1796055797217338,1.9567031383190012,-2.143795361127437,1.2753348359849488,0.3750619559731912
6017.0,2.36500107606444,1.2232777771358123,2.6903603947962798,3.0328539957344067,1.848207186128621,1.9569356338132449,1.565136607484927,3.5634437199195936,3.032853997620827,-1.466816945386558,2.9735595225059948,-2.8497636275877154,-0.5233153727594385,-0.90629709156171
6615.0,0.1275744116500969,-1.8604818928881957,-3.547074524485733,-0.9334981240055262,-3.380625571165296,-3.4506968128432867,-0.8163707336776064,-1.56934752385883,-0.9334981237732676,-0.9394414215482174,-2.187969900398749,0.1037697946967969,1.7804724887245444,4.656880422977555
6878.0,2.36500107606444,-1.758970748387534,-1.0287842028481249,-2.6624208430586407,-2.40758864241492,-2.863444068952117,-1.2366367344988751,-1.5116757115581527,-2.6624208426460068,-1.1701580782462526,-0.5007069804308123,-1.3631818874750037,-0.3831062063847838,0.4739941356266051
7561.0,1.5363245468370912,1.4760679394725924,2.256547092588276,0.0270144943605943,1.5341657891273115,1.688602011306859,-0.7029656212864352,-0.3710554360344324,0.0270144985911087,-1.6088828105976103,-0.3941354708869755,-1.5973376033501874,1.4199611646742352,-0.9729257159144824
8058.0,-0.4761756462871875,2.652681504344701,-0.3822023180750544,-0.6865091620000462,-2.289653207923616,-1.1398410899670393,-3.5542941396335257,-1.4292874105124316,-0.6865091619583934,-2.2240413226061,0.6491919256809909,-1.7169259721509231,0.3328374264187784,2.150042900109637
8150.0,-1.5261757514576806,-0.2534838247966848,1.7938451005490557,1.5471301253964491,0.7646505138887318,0.6242252367641089,1.565136607484927,1.9686927517318271,1.5471301238414124,-1.1449558756958578,1.6195722169249192,-0.1852454009291882,-1.8442552833068584,-1.0493460577331886
8823.0,-1.0250393399315358,1.6750988547352752,0.3756787144143769,-0.4619737474442442,-0.4851015729881167,0.1660887274754783,-1.4658727340808375,0.6588815647629341,-0.4619737471562822,-1.0264210938982126,2.0640840905094726,-1.7055189737980765,-0.0868148314730464,0.5108463841672831
8991.0,1.5363245468370912,3.47691454262161,2.553351875794224,2.3322447889289557,1.82622134408318,2.678625834069925,-0.7029656212864352,1.698721807819154,2.3322447881161987,-1.1239733567454242,2.2517995547201872,-2.5348102531206,0.170515687227174,-0.2565074551914544
10233.0,2.36500107606444,0.4559222972426698,-0.4165597274146851,-2.6624208430586407,-0.6878148335965432,-0.5940643317281378,-1.7969913990852235,-0.8196139717933876,-2.6624208426460068,-0.2617313048683603,0.9457308184900302,-1.0815287961640994,-0.0678771487858863,0.0400307874227317
10722.0,0.1275744116500969,1.064415689327365,-1.7519220146961465,-0.9334981240055262,-2.7525929921852144,-2.0684208539835605,-2.857662737666626,-2.059557923512485,-0.9334981237732676,-1.4821578393078232,-0.1751973692586724,-1.2293405831117925,0.1788619066693163,3.7287583863831455
10871.0,0.7948771152726206,-2.186325746037659,-0.2148961452634963,0.2494489999514801,-0.051767138761804,-0.7923786525277887,1.565136607484927,0.5462973580313287,0.2494490025778458,-0.7358043550553102,0.3212699754108977,0.7371135566721487,-1.4687616039086997,0.4514007649711437
11158.0,2.36500107606444,-2.1776325526372453,-1.7558362757384087,-0.2215887682198167,-0.1383333448003338,-0.9145634889310696,1.565136607484927,0.2184786398146006,-0.2215887721977581,-0.4452321074117209,1.014616396856017,0.6334754374866384,-2.5745846223561872,-0.1290080941579257
12325.0,0.1275744116500969,0.4453123677584032,-0.0853537770054933,0.4496400512369659,1.0160538526843563,1.171130542000034,1.565136607484927,2.0582094335782197,0.4496400513249238,-0.6085601398293543,1.621399037408649,-1.116658951697542,-1.1577266573401357,0.4230178433977063
12448.0,2.36500107606444,1.667174000730801,-0.8037937236933023,-0.2215887682198167,-2.0547650843373138,-1.3909811406701529,-3.63815673919184,-2.088393828682403,-0.2215887721977581,-0.6676145068058845,-0.8963693809844641,-1.378070139064316,2.438714318475298,2.6580147964621013
13076.0,-1.0250393399315358,-1.370339957626262,0.275785102069082,1.4241237662935058,1.5784811420740457,0.942144763006871,1.565136607484927,0.1241065847486492,1.4241237662273498,-0.192698275664512,-0.8768881205630513,3.5449722591300383,0.472869737282466,-1.5835117866932844
13229.0,1.5363245468370912,0.7242609421360663,-0.4511825117695434,1.5638346957345834,0.5255814933772092,0.6175534618101943,-0.7029656212864352,-1.0246693015856927,1.5638346916078352,-0.6215708615447383,-0.8399938777970486,1.06676435239858,1.2271380620416568,0.2866169660739261
13760.0,0.1275744116500969,1.6464703081882597,-0.2839109594866116,0.7954245950475897,-0.1788045632836362,0.4388212138756954,-1.2926722019101131,-0.4908846446207884,0.795424595099472,-0.1734158318692237,-1.2861425814918377,-1.0173257596969807,2.093653212812008,0.9311156145733122
13861.0,0.1275744116500969,0.5379341245285616,0.0374181365985715,0.4496400512369659,-0.3630725902167016,-0.1287140836285576,-0.8163707336776064,0.587578234617254,0.4496400513249238,-0.2253789509738527,0.9388178711495432,-1.4278336107568943,1.3558302538506672,1.447405312712968
14084.0,1.5363245468370912,1.02216716219559,1.078511864102633,2.3322447889289557,1.3984637447046533,1.6609514842045805,1.565136607484927,2.679142607126465,2.3322447881161987,-0.6689408828784276,0.844851497170192,-1.3328728512530283,0.9914876914152602,0.2656910013182508
14277.0,0.7948771152726206,0.5179216632819689,-1.3025934359511866,-1.5704696528664233,-2.6445251648678694,-2.2560703174686707,-3.52018733461692,-3.3753858391979152,-1.570469650687063,-0.4456116171919073,-2.254930789315576,-0.8484584207481668,2.400332589276736,2.866461562694397
14332.0,1.5363245468370912,-1.8333995057010928,-1.9150101877199577,-2.278215794213668,-3.217367923417924,-3.527135592010954,-1.6102065108897743,-2.005090100893004,-2.2782157909339795,-0.8907188197702969,-1.088552372383292,-0.9761439941560588,0.4068317421777583,2.375570559405486
14669.0,0.1275744116500969,-1.9618783424050044,-2.8032160320293777,-2.3166362992480183,-1.9690589281042368,-2.4454777266343632,-1.2926722019101131,-3.0399787228197965,-2.3166362988714586,0.0845876807423667,-2.158430213979277,2.435239426835641,0.9826408196263062,0.8572768107149884
14717.0,0.1275744116500969,-1.895580663874784,-2.7569468397303485,-1.6250672116267724,-2.737568189354088,-3.0487332685387734,-1.2926722019101131,-2.843894562958334,-1.625067211322364,-1.522317924585397,-2.28730220596896,1.6218514043807777,1.2362808710616184,2.6114972499911198
14759.0,0.1275744116500969,-2.5117590878615297,-1.0431106614311303,0.1038555074263435,-0.5902877308890331,-1.3839748806385892,1.565136607484927,-0.5889267245515192,0.1038555075503756,-0.6257971730887836,-0.9547334788356282,1.0201314926286824,-0.8658634412753662,0.2635674537829263
14935.0,0.7948771152726206,2.5232724917116958,2.1711741603184973,0.613432727518012,1.891452883866844,2.3874321858237795,-1.0133375088334329,0.4430951685273565,0.613432733230826,1.097031189258352,1.1211813262992776,-2.0364056606177208,0.6747403435011005,-1.131702770221206
15220.0,0.1275744116500969,-0.9176899055540476,-1.675762621806251,0.1038555074263435,-0.0626726588974014,-0.2360520885134024,1.565136607484927,-0.000674244967133,0.1038555075503756,0.5992489708979539,-1.044350536732492,1.8803257312094648,-0.6150852470722296,0.2163015219759889
16016.0,1.5363245468370912,-0.5356116263509932,-1.034277408452801,-1.8940107423716468,-2.4354594426986105,-2.429881671853213,-1.6102065108897743,-0.806798013068606,-1.894010746137644,0.5360429467204118,0.7024157211826972,-1.6408693103364076,-0.8267417074756046,1.0002442072252553
16282.0,3.297262190463335,2.5353954317166068,0.7905331743889251,0.7954245950475897,0.182745385650525,0.9277238665962536,-0.9864784022643626,0.0238362750155501,0.795424595099472,0.6580659839990796,-0.6883569445550002,-1.2915321758346574,0.9030498697757944,0.2676302420565178
16567.0,2.36500107606444,-0.9032948271100012,1.3216433531449434,0.1852165800841946,2.064968794110189,1.4360993263475117,1.565136607484927,1.0258840041807205,0.1852165774874102,0.9477551630609554,0.5347781298966997,0.8276345562311924,-0.2101627408709167,-1.2086734434490964
16583.0,0.1275744116500969,-0.9098901786681404,-0.0567063847397081,1.4869936826688357,0.9145956848044022,0.5308252180627034,1.565136607484927,0.2934519948250609,1.4869936826485683,-0.1583952161011527,-0.1916343200688715,2.785592622355948,-0.7046841913982099,-0.2888969427402069
16598.0,0.7948771152726206,-0.2517882226696386,1.5067765318992696,0.2494489999514801,1.655371228811697,1.2861318466873837,1.565136607484927,2.4039367671419782,0.2494490025778458,1.4266701513312816,2.8086751115032813,-2.3772790007604896,-1.865501404322624,-1.937014013595262
16670.0,0.1275744116500969,-0.7490208116462854,-0.315903090387484,-0.5877135801949025,-1.8679183916610491,-1.906217262786812,-1.2926722019101131,-1.4713054439280993,-0.5877135799987192,-0.343605668329743,-1.619871480551008,0.9289460493611508,1.644784874190355,1.7514528086788674
16944.0,0.1275744116500969,0.1055367652910276,-2.039583545714416,-1.7979594835320842,-2.823771689547361,-2.368807723145189,-1.7689736701426195,-1.2262002441012716,-1.797959483209637,1.0326454660106534,-0.93292120775448,-0.4094516973061065,0.7828758102951927,2.315806993146874
17353.0,-1.0250393399315358,-0.4445655704063237,1.879270682829555,0.638249800362954,2.194232595587281,1.793623341184536,1.565136607484927,1.327350291741631,0.6382498005885793,1.8711580235192344,0.6810318186613122,0.8118517116482864,-0.1687308824353007,-1.5398014203496426
18120.0,0.1275744116500969,-1.4295469824417697,0.2661609874115604,-0.2419290363842801,0.7472039176299149,0.1998589833475883,1.565136607484927,-0.68696880448225,-0.241929036224171,-1.991263217846872,-2.4685993638448447,2.9072887842833377,0.5824198414139822,-1.6250877642570012
18206.0,0.7948771152726206,-1.7316837743642102,-0.3398880226228984,-1.934453380432955,-0.3565296229326273,-1.001411506292104,-0.4403432607626867,-2.240161754654226,-1.9344533813400435,-1.1995073644163343,-2.335737995298701,2.9847243329550333,0.9586566266680518,-1.2482240739740669
18349.0,2.36500107606444,0.8126450877897926,-0.6898593456825325,-2.2556154977516787,-1.5138465315885588,-1.1776507847452344,-2.5974980736668978,-2.434424700525627,-2.2556154998765283,-1.4365225773706036,-2.3447972490733004,-0.4780447300424883,2.100038709188364,0.3962857570363753
19157.0,-0.4761756462871875,-0.6176325598180261,0.1497684047555923,-0.0278719349805147,0.8180593623147407,0.5157741651320803,1.565136607484927,0.9050478269606536,-0.0278719373677522,-0.8743858260876061,1.7563754268192453,1.3219283980035037,-3.4155259480727227,-1.344212791247588
19226.0,-1.5261757514576806,-1.168256131763849,-1.928868876865899,-0.8583275687228525,-2.0045231989586805,-2.1464362232510115,-1.8666006772066803,-2.4645143403619167,-0.8583275722822121,-0.690401356072644,-1.9856881899164744,0.5989283067688008,2.032728430798517,2.8506134385726947
19372.0,0.7948771152726206,-1.2862783231161177,-2.425038752962731,-2.2984371124950607,-1.0785360118894736,-1.3702658696421626,-0.9417132278245892,-0.8985332930634342,-2.298437111993025,-1.730806586166183,-0.66354883192054,-0.1634270924030915,1.4644996081045836,1.0435893650856942
19440.0,-1.985550791130396,1.4511521409205366,-1.3230257756128876,-1.5098056995207714,-1.225208764031083,-0.5630939048389376,-2.120529516650044,-1.56934752385883,-1.5098056944256162,-0.5951245923902968,0.9310697024147376,0.155343310613319,-1.5518138576836569,0.5437311491957572
19533.0,-1.985550791130396,-2.833822811175464,-2.2441563801344677,-1.2216519080168378,-2.301149219527921,-2.949613946779977,-0.4194528403085078,-1.4876457899296072,-1.2216519125572882,-0.7702570906907771,-1.2847232558036945,0.8003734198006003,0.7483474029996655,2.4115367355332493
19677.0,0.1275744116500969,1.2896328031579614,-1.610562162737313,-2.3166362992480183,-1.098326675909593,-0.6389019912397538,-2.857662737666626,-2.255642083373948,-2.3166362988714586,-1.5001314815791345,0.4558062604116171,0.2717521036820401,-0.7597860834060007,-0.008754205036953
20018.0,-0.4761756462871875,-3.375393132878568,-1.654346424912245,-0.3571905484902798,0.2856288619125394,-0.909643579238961,1.565136607484927,-0.6823001347563457,-0.3571905531209186,-1.8439749375722716,-1.0261398977445864,2.6668435184809303,-0.2496944346999731,-0.4342475687841858
20904.0,0.7948771152726206,-1.1364414552818909,-0.3123069524463194,-2.6624208430586407,-0.7738431767698845,-1.2027810602539144,-0.9417132278245892,-0.7953311035594629,-2.6624208426460068,-1.746582030294692,0.2397042523461145,-1.2783821836825362,0.0443896867791211,-0.8927401657501792
20977.0,-1.0250393399315358,-1.8737768783529356,1.0188961637926852,0.166725423801672,0.1626722908617496,-0.5049994920679531,1.565136607484927,-0.5889267245515192,0.1667254239715941,-0.9455823466999091,-1.7619433850011543,1.7965946112508768,-0.1875417044218485,-0.9212249248756236
21006.0,-1.5261757514576806,2.1974955855680225,0.3685888616823667,1.2464479117583809,-0.8383732526016237,0.0275952240629536,-2.280775868216603,-0.7594346901599666,1.246447910961498,-0.0535300591342989,-0.1555354369293673,-0.4677408893684518,1.7509207811643277,0.788835894083298
21718.0,0.7948771152726206,0.7118885668653423,-1.0374610586508652,-1.5704696528664233,-0.6250318038058229,-0.4030272351614011,-2.1593260049749263,-1.2081398615753494,-1.570469650687063,-0.7886720835599249,0.5858784988566936,-1.2126892488419578,0.5093840459554819,1.0725967741512212
22023.0,0.1275744116500969,1.152162616793832,1.8747544855424072,1.832778226479458,1.7425730738662435,1.879065013523768,-0.067896993801083,0.8817044744094471,1.832778226423115,-1.0759170732827965,0.4155318119551432,-0.4166459860810168,1.4185027479577783,-0.5616048624854728
22231.0,0.1275744116500969,0.5603583393255472,0.8418122906357052,1.832778226479458,1.2248923429955012,1.3554044579006015,1.565136607484927,1.4699569539938333,1.832778226423115,-1.5402994169217037,0.2138199823175821,1.6048624814906294,-0.4976216712890638,-1.068770908402129
22284.0,-1.5261757514576806,0.0500272985023704,-0.4393813085439303,-0.2569631489393388,-1.2501970381293377,-1.0810650564901785,-1.925768560275808,-1.5267205334371392,-0.2569631465223824,-1.5502839573256746,-1.1829949109273534,0.4410986509123796,1.9435944356244663,1.347670339253999
22294.0,-1.0250393399315358,-0.4636217071394384,-0.4107553293529797,-1.4050225005668082,-1.1911117397858697,-1.266775318429234,-2.022588741230771,-2.5497683231661408,-1.4050225003902526,-0.6789957889557309,-2.180603367466718,0.8207559251107086,1.9510939220766428,0.804965496221348
23725.0,0.1275744116500969,-0.9206148031362634,-1.3521782876027586,-1.2792826678161486,-1.0740654852462574,-1.1997896005802051,-0.3400692654450993,-0.5889267245515192,-1.2792826675478155,-0.8279793158832256,-1.0329150140454144,-0.3694930572430533,1.363278698819024,1.4251531121418055
25321.0,-1.0250393399315358,-0.6045485959641836,-0.7507614650684463,-0.1476241580749743,-1.229279367619248,-1.262507666604382,-0.5998700637011863,0.2132357474307497,-0.1476241581344983,-1.549379130493134,0.7447931035810713,-1.487877948552358,0.5543808548324397,1.5733885896523938
25596.0,-1.985550791130396,-2.1594714228647,-1.248953814256374,-0.9334981240055262,-1.155413435163265,-1.720937788767936,-0.0225349564654383,-1.9778561895832627,-0.9334981237732676,-1.1599483526922705,-2.278320619448569,2.6180148126904648,0.9990001772934436,0.7835272885790775
25892.0,-1.0250393399315358,-2.719338182052435,-0.388295792647033,-0.1476241580749743,0.1078220539621927,-0.8411591445251947,1.565136607484927,-0.4997975618694187,-0.1476241581344983,-1.238516129320988,-1.1769937288035874,1.897456490802984,-0.356035483212278,-0.5968640003007956
26320.0,-0.4761756462871875,-0.3576416506215424,0.6255871637623682,-0.3571905484902798,0.6891019602416968,0.4056611714590997,0.0098665083003373,0.0646871409997411,-0.3571905531209186,-0.5337527017844342,0.3938554460305591,-1.7195675925994824,0.2031254903724906,-0.5845451811623849
27470.0,-1.0250393399315358,0.3323049523094764,0.502774794158138,1.4241237662935058,1.270551245574538,1.3527421031089226,1.565136607484927,1.282785711381002,1.4241237662273498,-1.5272054410308604,0.0472985004692456,1.8489167111168452,-0.4409572637816089,-1.442091418006378
28245.0,0.1275744116500969,0.8177493265605194,0.8145851573365328,-0.2419290363842801,1.591861136482862,1.5950757751661822,-0.4761553965040928,-0.000674244967133,-0.241929036224171,-0.9547661579813602,0.8635958264496425,-0.1597318664565262,-0.1859329996097998,-1.0055964773533708
29549.0,-1.0250393399315358,-1.5582424760592557,-0.740295260810715,0.7954245950475897,0.7584827696361386,0.2345352969574637,1.565136607484927,0.1241065847486492,0.795424595099472,-1.3860572311730806,-1.3605940723407353,2.7431203151305774,0.7236314754527822,-0.5678042947013169
30282.0,0.7948771152726206,0.3003503292278679,1.145914976662595,0.613432727518012,0.9683887627848716,0.9805228639297184,1.565136607484927,2.094330200590904,0.613432733230826,-0.1500194891607122,1.2450275758917586,-1.6462626193445176,-0.9439653172143928,-0.9423906962025468
30316.0,-1.5261757514576806,-1.2954255893167863,-0.0463767664768783,0.9457656981203122,0.5997150094218621,0.1303969794985827,1.565136607484927,0.6046290307859307,0.945765698081584,-0.5396311333587837,0.3883561470353397,1.6288158087590945,-1.2303799905611317,-0.643151404430087
30441.0,0.1275744116500969,-0.7811946850506544,-2.2177716960443945,-1.2792826678161486,-1.616935224924567,-1.6150485212123182,-0.3400692654450993,-1.1771792041359053,-1.2792826675478155,-0.2311800515354422,-1.0434950935656715,1.1314262731947575,-0.0919326318368609,1.312985946793883
31514.0,0.1275744116500969,0.6500551985134934,-0.3572673808806049,-0.5877135801949025,-1.6835333426197012,-1.3558773186662554,-2.38136126943412,-1.4713054439280993,-0.5877135799987192,0.3978468411519328,-0.4790231617398741,-1.6552771498576575,1.150908710776564,1.2664479899572727
32160.0,-1.5261757514576806,0.8215220154565971,-0.8522783519448213,-0.5576453625774074,-2.00280667270144,-1.391369642645927,-1.925768560275808,-1.3562125678286912,-0.5576453594022965,-0.5927869899891821,-1.6334691681158118,-0.7384782922685371,2.013854995771499,1.8384254482429363
32712.0,0.1275744116500969,-0.3015114815673015,-0.1743818394203144,0.1038555074263435,0.4550080719733409,0.2541041187642056,-0.067896993801083,-1.1771792041359053,0.1038555075503756,-0.3224838126000653,-0.9263156092886168,1.7756184921722238,-0.0570306913330228,-0.155355169162061
32922.0,0.7948771152726206,-1.3242506694820122,-1.2880631608566413,-1.5704696528664233,-0.712981232061046,-1.12707127764977,-0.4403432607626867,-1.6209486176303949,-1.570469650687063,0.1847511061353065,-0.8982794959120731,2.392757994131689,-0.2858723993774481,-0.0386040377150955
34928.0,-0.4761756462871875,-0.7852338321164752,0.7151953243549132,0.7954245950475897,0.0989962779008185,-0.1075744352676703,1.565136607484927,1.231854760716704,0.795424595099472,0.5520095065669,-0.1006357118783308,-0.0800292188348103,-0.6052508259464908,-0.3510388831105238
34944.0,-0.4761756462871875,1.303050185836861,-0.055667572730613,-1.1804870860110062,-0.7841991527262717,-0.3032550971295432,-2.2582357204710246,-1.102480476756381,-1.1804870855881413,0.7018176202165461,0.2919341918641567,-1.3760743559865525,0.8243039924517869,0.759676582786911
35164.0,-1.5261757514576806,1.6510908078975215,1.0665775238582946,0.7954245950475897,1.0230320377272126,1.5663767525277466,0.1451073852477765,1.0735259352287403,0.795424595099472,0.715942601300772,0.4854361423560595,-1.391127286752842,0.4781445386661344,-0.3066215833369701
35814.0,-1.0250393399315358,0.3287596254521197,1.965393432327449,2.3671725194160698,2.036231466011479,1.9211194411139236,1.565136607484927,2.1740773460453706,2.367172519461319,-0.196271014939579,1.3979315095058698,0.1649961080251876,-0.1150439960389285,-1.866158239896589
36254.0,0.1275744116500969,-1.0444354674500544,0.8483792393494175,-0.2419290363842801,1.2779785865451427,0.7810442005481795,1.565136607484927,-0.0987163248978637,-0.241929036224171,-1.2495712251502893,-1.6940405988216758,1.9483681009480696,0.5991278253375145,-1.870990209568805
36549.0,0.7948771152726206,1.2655665313590014,-0.1930617232300037,-1.3884777853368455,-0.0673287282726605,0.3293264108840277,-1.192398206592526,-0.4857245350475478,-1.3884777888184172,-0.4725856851288968,0.426409510628136,0.165858743121261,-0.8833110033775751,-0.6380171858656986
36805.0,0.7948771152726206,-0.3913622878646561,0.3766067832310998,-0.6605103227111597,-0.2246729667817064,-0.3351192613744492,0.3117116945931839,-0.640527818323084,-0.6605103275124535,0.4536976693314167,-1.4961833941077407,0.2974270918633198,0.9134564336304344,-0.0063197668905723
37042.0,0.7948771152726206,-0.2687218392246071,1.0863957986479913,-0.296526595144628,-1.499872190250501,-1.4781523088005188,-0.762652520539467,-1.6209486176303949,-0.2965265968594718,1.224588567344589,-2.1613299519599973,-0.3314915202941823,0.9992574845204286,1.2650080366698138
38139.0,0.7948771152726206,1.6873675521363698,0.7906023337168849,1.5233920576732751,-0.5933883779255841,0.0517854300453287,-0.762652520539467,1.010707211779622,1.5233920564054355,0.5983117916007968,0.4601609228258227,-1.8908775617831812,0.8754595701417787,0.5590792708610264
38393.0,-1.0250393399315358,2.217977570873832,1.682755196169308,2.209997732224058,0.0876972709261236,0.9129277746656734,-0.8163707336776064,0.837139892087976,2.209997731866119,0.989715807324681,-0.2087117975292078,-0.5928075634519426,1.758363210990729,0.2816355966905396
